SystemName	DisplayName	State	StartMode
ATPRINT02	Symantec Endpoint Protection	Running	Auto
ATPRINT02	Symantec Endpoint Protection WSC Service	Running	Auto
ATPRINT02	Remote Desktop Configuration	Running	Manual
ATPRINT02	Internet Connection Sharing (ICS)	Stopped	Disabled
ATPRINT02	Shell Hardware Detection	Running	Auto
ATPRINT02	Symantec Network Access Control	Stopped	Manual
ATPRINT02	SNMP Service	Running	Auto
ATPRINT02	SNMP Trap	Stopped	Manual
ATPRINT02	Print Spooler	Running	Auto
ATPRINT02	Software Protection	Stopped	Auto
ATPRINT02	SPP Notification Service	Stopped	Manual
ATPRINT02	SSDP Discovery	Stopped	Disabled
ATPRINT02	Secure Socket Tunneling Protocol Service	Stopped	Manual
ATPRINT02	Microsoft Software Shadow Copy Provider	Stopped	Manual
ATPRINT02	Telephony	Stopped	Manual
ATPRINT02	TPM Base Services	Stopped	Manual
ATPRINT02	Remote Desktop Services	Running	Manual
ATPRINT02	Thread Ordering Server	Stopped	Manual
ATPRINT02	Distributed Link Tracking Client	Running	Auto
ATPRINT02	Windows Modules Installer	Stopped	Manual
ATPRINT02	Interactive Services Detection	Stopped	Manual
ATPRINT02	Remote Desktop Services UserMode Port Redirector	Running	Manual
ATPRINT02	UPnP Device Host	Stopped	Disabled
ATPRINT02	Desktop Window Manager Session Manager	Running	Auto
ATPRINT02	Credential Manager	Stopped	Manual
ATPRINT02	Virtual Disk	Stopped	Manual
ATPRINT02	VMware Alias Manager and Ticket Service	Running	Auto
ATPRINT02	VMware Tools	Running	Auto
ATPRINT02	VMware Snapshot Provider	Stopped	Manual
ATPRINT02	VMware Physical Disk Helper Service	Running	Auto
ATPRINT02	VMware CAF AMQP Communication Service	Stopped	Manual
ATPRINT02	VMware CAF Management Agent Service	Running	Auto
ATPRINT02	Symantec Private Branch Exchange	Running	Auto
ATPRINT02	Volume Shadow Copy	Stopped	Manual
ATPRINT02	Windows Time	Running	Manual
ATPRINT02	Windows Color System	Stopped	Manual
ATPRINT02	Diagnostic Service Host	Stopped	Manual
ATPRINT02	Diagnostic System Host	Stopped	Manual
ATPRINT02	Windows Event Collector	Stopped	Manual
ATPRINT02	Problem Reports and Solutions Control Panel Support	Stopped	Manual
ATPRINT02	Windows Error Reporting Service	Stopped	Manual
ATPRINT02	WinHTTP Web Proxy Auto-Discovery Service	Stopped	Manual
ATPRINT02	Windows Management Instrumentation	Running	Auto
ATPRINT02	Windows Remote Management (WS-Management)	Running	Auto
ATPRINT02	WMI Performance Adapter	Stopped	Manual
ATPRINT02	Portable Device Enumerator Service	Stopped	Manual
ATPRINT02	Windows Update	Running	Auto
ATPRINT02	Windows Driver Foundation - User-mode Driver Framework	Stopped	Manual
PAPRINSQLPRDN01	AllJoyn Router Service	Stopped	Manual
PAPRINSQLPRDN01	Application Layer Gateway Service	Stopped	Manual
PAPRINSQLPRDN01	Application Identity	Stopped	Manual
PAPRINSQLPRDN01	Application Information	Stopped	Manual
PAPRINSQLPRDN01	Application Management	Stopped	Manual
PAPRINSQLPRDN01	App Readiness	Stopped	Manual
PAPRINSQLPRDN01	Microsoft App-V Client	Stopped	Disabled
PAPRINSQLPRDN01	AppX Deployment Service (AppXSVC)	Stopped	Manual
PAPRINSQLPRDN01	Windows Audio Endpoint Builder	Stopped	Manual
PAPRINSQLPRDN01	Windows Audio	Stopped	Manual
PAPRINSQLPRDN01	ActiveX Installer (AxInstSV)	Stopped	Manual
PAPRINSQLPRDN01	Base Filtering Engine	Running	Auto
PAPRINSQLPRDN01	Background Intelligent Transfer Service	Stopped	Manual
PAPRINSQLPRDN01	Background Tasks Infrastructure Service	Running	Auto
PAPRINSQLPRDN01	Computer Browser	Stopped	Disabled
PAPRINSQLPRDN01	Bluetooth Support Service	Stopped	Manual
PAPRINSQLPRDN01	CAInvokerService	Stopped	Manual
PAPRINSQLPRDN01	Carbon Black Sensor	Running	Auto
PAPRINSQLPRDN01	Connected Devices Platform Service	Running	Auto
PAPRINSQLPRDN01	Certificate Propagation	Running	Manual
PAPRINSQLPRDN01	Client License Service (ClipSVC)	Stopped	Manual
PAPRINSQLPRDN01	COM+ System Application	Running	Manual
PAPRINSQLPRDN01	CoreMessaging	Running	Auto
PAPRINSQLPRDN01	Cryptographic Services	Running	Auto
PAPRINSQLPRDN01	Offline Files	Stopped	Disabled
PAPRINSQLPRDN01	DCOM Server Process Launcher	Running	Auto
PAPRINSQLPRDN01	DataCollectionPublishingService	Stopped	Manual
PAPRINSQLPRDN01	Optimize drives	Stopped	Manual
PAPRINSQLPRDN01	Device Association Service	Stopped	Manual
PAPRINSQLPRDN01	Device Install Service	Stopped	Manual
PAPRINSQLPRDN01	DevQuery Background Discovery Broker	Stopped	Manual
PAPRINSQLPRDN01	DHCP Client	Running	Auto
PAPRINSQLPRDN01	DHCP Server	Running	Auto
PAPRINSQLPRDN01	Microsoft (R) Diagnostics Hub Standard Collector Service	Stopped	Manual
PAPRINSQLPRDN01	Connected User Experiences and Telemetry	Running	Auto
PAPRINSQLPRDN01	Device Management Enrollment Service	Stopped	Manual
PAPRINSQLPRDN01	dmwappushsvc	Stopped	Manual
PAPRINSQLPRDN01	DNS Client	Running	Auto
PAPRINSQLPRDN01	Wired AutoConfig	Stopped	Manual
PAPRINSQLPRDN01	Diagnostic Policy Service	Running	Auto
PAPRINSQLPRDN01	Device Setup Manager	Stopped	Manual
PAPRINSQLPRDN01	Data Sharing Service	Running	Manual
PAPRINSQLPRDN01	Extensible Authentication Protocol	Stopped	Manual
PAPRINSQLPRDN01	Encrypting File System (EFS)	Stopped	Manual
PAPRINSQLPRDN01	Embedded Mode	Stopped	Manual
PAPRINSQLPRDN01	Enterprise App Management Service	Stopped	Manual
PAPRINSQLPRDN01	Windows Event Log	Running	Auto
PAPRINSQLPRDN01	COM+ Event System	Running	Auto
PAPRINSQLPRDN01	Function Discovery Provider Host	Stopped	Manual
PAPRINSQLPRDN01	Function Discovery Resource Publication	Stopped	Manual
PAPRINSQLPRDN01	Windows Font Cache Service	Running	Auto
PAPRINSQLPRDN01	Windows Camera Frame Server	Stopped	Manual
PAPRINSQLPRDN01	Group Policy Client	Running	Auto
PAPRINSQLPRDN01	Human Interface Device Service	Stopped	Manual
PAPRINSQLPRDN01	HV Host Service	Stopped	Manual
PAPRINSQLPRDN01	Windows Mobile Hotspot Service	Stopped	Manual
PAPRINSQLPRDN01	IKE and AuthIP IPsec Keying Modules	Running	Auto
PAPRINSQLPRDN01	IP Helper	Running	Auto
PAPRINSQLPRDN01	CNG Key Isolation	Running	Manual
PAPRINSQLPRDN01	KDC Proxy Server service (KPS)	Stopped	Manual
PAPRINSQLPRDN01	KtmRm for Distributed Transaction Coordinator	Stopped	Manual
PAPRINSQLPRDN01	Server	Running	Auto
PAPRINSQLPRDN01	Workstation	Running	Auto
PAPRINSQLPRDN01	Geolocation Service	Stopped	Manual
PAPRINSQLPRDN01	Windows License Manager Service	Stopped	Manual
PAPRINSQLPRDN01	LiveUpdate	Stopped	Manual
PAPRINSQLPRDN01	Link-Layer Topology Discovery Mapper	Stopped	Manual
PAPRINSQLPRDN01	TCP/IP NetBIOS Helper	Running	Manual
PAPRINSQLPRDN01	Local Session Manager	Running	Auto
PAPRINSQLPRDN01	Downloaded Maps Manager	Stopped	Auto
PAPRINSQLPRDN01	Windows Firewall	Running	Auto
PAPRINSQLPRDN01	Distributed Transaction Coordinator	Running	Auto
PAPRINSQLPRDN01	Microsoft iSCSI Initiator Service	Stopped	Manual
PAPRINSQLPRDN01	Windows Installer	Stopped	Manual
PAPRINSQLPRDN01	SQL Server (MSSQLSERVER)	Running	Auto
PAPRINSQLPRDN01	NetBackup Deduplication Multi-Threaded Agent	Stopped	Manual
PAPRINSQLPRDN01	Network Connectivity Assistant	Stopped	Manual
PAPRINSQLPRDN01	Network Connection Broker	Running	Manual
PAPRINSQLPRDN01	NetBackup Client Service	Running	Auto
PAPRINSQLPRDN01	NetBackup Discovery Framework	Running	Auto
PAPRINSQLPRDN01	NetBackup Legacy Client Service	Running	Auto
PAPRINSQLPRDN01	NetBackup Legacy Network Service	Running	Auto
PAPRINSQLPRDN01	NetBackup Proxy Service	Stopped	Manual
PAPRINSQLPRDN01	NetBackup SAN Client Fibre Transport Service	Stopped	Disabled
PAPRINSQLPRDN01	Netlogon	Running	Auto
PAPRINSQLPRDN01	Network Connections	Stopped	Manual
PAPRINSQLPRDN01	Network List Service	Running	Manual
PAPRINSQLPRDN01	Network Setup Service	Stopped	Manual
PAPRINSQLPRDN01	Net.Tcp Port Sharing Service	Stopped	Disabled
PAPRINSQLPRDN01	Microsoft Passport Container	Stopped	Manual
PAPRINSQLPRDN01	Microsoft Passport	Stopped	Manual
PAPRINSQLPRDN01	Network Location Awareness	Running	Auto
PAPRINSQLPRDN01	Network Store Interface Service	Running	Auto
PAPRINSQLPRDN01	Cb Protection Agent	Running	Auto
PAPRINSQLPRDN01	Program Compatibility Assistant Service	Running	Auto
PAPRINSQLPRDN01	Performance Counter DLL Host	Stopped	Manual
PAPRINSQLPRDN01	Phone Service	Stopped	Manual
PAPRINSQLPRDN01	Performance Logs & Alerts	Stopped	Manual
PAPRINSQLPRDN01	Plug and Play	Running	Manual
PAPRINSQLPRDN01	IPsec Policy Agent	Running	Manual
PAPRINSQLPRDN01	Power	Running	Auto
PAPRINSQLPRDN01	Printer Extensions and Notifications	Stopped	Manual
PAPRINSQLPRDN01	User Profile Service	Running	Auto
PAPRINSQLPRDN01	Quality Windows Audio Video Experience	Stopped	Manual
PAPRINSQLPRDN01	Remote Access Auto Connection Manager	Stopped	Manual
PAPRINSQLPRDN01	Remote Access Connection Manager	Stopped	Manual
PAPRINSQLPRDN01	Routing and Remote Access	Stopped	Disabled
PAPRINSQLPRDN01	Remote Registry	Stopped	Auto
PAPRINSQLPRDN01	Radio Management Service	Stopped	Manual
PAPRINSQLPRDN01	RPC Endpoint Mapper	Running	Auto
PAPRINSQLPRDN01	Remote Procedure Call (RPC) Locator	Stopped	Manual
PAPRINSQLPRDN01	Remote Procedure Call (RPC)	Running	Auto
PAPRINSQLPRDN01	Resultant Set of Policy Provider	Stopped	Manual
PAPRINSQLPRDN01	Special Administration Console Helper	Stopped	Manual
PAPRINSQLPRDN01	Security Accounts Manager	Running	Auto
PAPRINSQLPRDN01	Smart Card	Stopped	Disabled
PAPRINSQLPRDN01	Smart Card Device Enumeration Service	Stopped	Manual
PAPRINSQLPRDN01	Task Scheduler	Running	Auto
PAPRINSQLPRDN01	Smart Card Removal Policy	Stopped	Manual
PAPRINSQLPRDN01	Secondary Logon	Stopped	Manual
PAPRINSQLPRDN01	System Event Notification Service	Running	Auto
PAPRINSQLPRDN01	Sensor Data Service	Stopped	Manual
PAPRINSQLPRDN01	Sensor Service	Stopped	Manual
PAPRINSQLPRDN01	Sensor Monitoring Service	Stopped	Manual
PAPRINSQLPRDN01	Symantec Endpoint Protection Local Proxy Service	Stopped	Disabled
PAPRINSQLPRDN01	Symantec Endpoint Protection	Running	Auto
PAPRINSQLPRDN01	Symantec Endpoint Protection WSC Service	Running	Auto
PAPRINSQLPRDN01	Remote Desktop Configuration	Running	Manual
PAPRINSQLPRDN01	Internet Connection Sharing (ICS)	Stopped	Manual
PAPRINSQLPRDN01	Shell Hardware Detection	Running	Auto
PAPRINSQLPRDN01	Microsoft Storage Spaces SMP	Stopped	Manual
PAPRINSQLPRDN01	Symantec Network Access Control	Stopped	Manual
PAPRINSQLPRDN01	SNMP Service	Running	Auto
PAPRINSQLPRDN01	SNMP Trap	Stopped	Manual
PAPRINSQLPRDN01	Print Spooler	Running	Auto
PAPRINSQLPRDN01	Software Protection	Stopped	Auto
PAPRINSQLPRDN01	SQL Server Browser	Stopped	Disabled
PAPRINSQLPRDN01	SQL Server Agent (MSSQLSERVER)	Running	Auto
PAPRINSQLPRDN01	SQL Server CEIP service (MSSQLSERVER)	Running	Auto
PAPRINSQLPRDN01	SQL Server VSS Writer	Running	Auto
PAPRINSQLPRDN01	SSDP Discovery	Stopped	Manual
PAPRINSQLPRDN01	Secure Socket Tunneling Protocol Service	Stopped	Manual
